AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Date,Day,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Month,Referee,VCA,VCD,VCH,Year,season
5.0,5.0,0.0,6.0,2.0,1.0,Fulham,7.5,4.5,1.5,6.5,4.25,1.48,2013-03-17,17,E0,1.0,0.0,A,5.0,10.0,0.0,12.0,6.0,0.0,0.0,D,1.0,Tottenham,5.6,3.9,1.55,03,M Jones,7.5,4.2,1.53,13,1213
3.0,12.0,0.0,9.0,4.0,1.0,Newcastle,3.4,3.4,2.3,3.2,3.25,2.25,2013-03-17,17,E0,1.0,2.0,H,7.0,7.0,0.0,13.0,10.0,0.0,1.0,H,1.0,Wigan,3.3,3.3,2.1,03,M Halsey,3.4,3.4,2.3,13,1213
3.0,14.0,0.0,4.0,2.0,1.0,Reading,15.0,6.5,1.25,11.0,6.5,1.22,2013-03-30,30,E0,1.0,4.0,H,11.0,9.0,0.0,23.0,14.0,0.0,1.0,H,0.0,Arsenal,10.3,5.5,1.25,03,C Foy,15.0,6.5,1.25,13,1213
3.0,18.0,0.0,10.0,5.0,3.0,Stoke,7.5,3.9,1.57,6.5,4.1,1.5,2013-03-30,30,E0,0.0,1.0,H,4.0,13.0,0.0,15.0,9.0,0.0,1.0,H,1.0,Everton,6.1,4.0,1.5,03,M Jones,7.0,4.0,1.57,13,1213
2.0,8.0,0.0,5.0,1.0,2.0,Newcastle,11.0,5.5,1.33,11.0,5.5,1.26,2013-03-30,30,E0,0.0,4.0,H,9.0,6.0,0.0,19.0,11.0,0.0,2.0,H,0.0,Man City,9.0,5.0,1.3,03,N Swarbrick,12.0,5.2,1.33,13,1213
7.0,6.0,0.0,7.0,4.0,1.0,Chelsea,2.2,3.5,3.5,2.05,3.5,3.4,2013-03-30,30,E0,1.0,2.0,H,7.0,12.0,0.0,13.0,8.0,1.0,2.0,H,2.0,Southampton,2.0,3.3,3.6,03,J Moss,2.2,3.4,3.6,13,1213
6.0,9.0,0.0,10.0,6.0,1.0,Man United,1.65,4.0,6.0,1.62,3.8,5.5,2013-03-30,30,E0,1.0,0.0,A,3.0,11.0,0.0,9.0,4.0,1.0,0.0,A,3.0,Sunderland,1.65,3.6,5.1,03,K Friend,1.65,4.0,6.0,13,1213
2.0,10.0,0.0,9.0,7.0,4.0,Tottenham,2.3,3.4,3.4,2.25,3.25,3.2,2013-03-30,30,E0,2.0,1.0,A,5.0,5.0,0.0,11.0,3.0,2.0,0.0,A,2.0,Swansea,2.2,3.3,3.1,03,A Taylor,2.3,3.4,3.3,13,1213
3.0,13.0,1.0,17.0,11.0,1.0,West Brom,3.4,3.4,2.3,3.1,3.2,2.3,2013-03-30,30,E0,1.0,3.0,H,5.0,10.0,0.0,14.0,8.0,0.0,2.0,H,1.0,West Ham,3.2,3.2,2.2,03,A Marriner,3.4,3.4,2.3,13,1213
3.0,9.0,0.0,9.0,5.0,2.0,Norwich,4.33,3.6,1.95,4.1,3.5,1.87,2013-03-30,30,E0,0.0,1.0,H,10.0,13.0,0.0,13.0,6.0,0.0,0.0,D,1.0,Wigan,3.7,3.35,1.95,03,H Webb,4.3,3.6,1.95,13,1213
8.0,8.0,0.0,16.0,12.0,1.0,Liverpool,1.75,4.0,5.0,1.7,3.8,4.75,2013-03-31,31,E0,2.0,1.0,A,7.0,9.0,0.0,10.0,7.0,0.0,1.0,H,1.0,Aston Villa,1.8,3.5,4.2,03,L Mason,1.75,3.9,5.0,13,1213
6.0,7.0,0.0,19.0,11.0,1.0,QPR,4.0,3.6,2.0,4.0,3.4,1.91,2013-04-01,01,E0,2.0,3.0,H,3.0,11.0,1.0,9.0,5.0,1.0,3.0,H,2.0,Fulham,4.0,3.45,1.85,04,L Probert,4.0,3.6,2.0,13,1213
5.0,16.0,0.0,16.0,9.0,3.0,Swansea,2.9,3.3,2.63,2.8,3.1,2.6,2013-04-06,06,E0,2.0,2.0,D,2.0,8.0,0.0,12.0,9.0,1.0,1.0,D,5.0,Norwich,2.9,3.3,2.3,04,M Oliver,2.8,3.3,2.7,13,1213
4.0,11.0,0.0,12.0,4.0,0.0,Southampton,2.25,3.6,3.3,2.15,3.4,3.3,2013-04-06,06,E0,2.0,0.0,A,8.0,5.0,0.0,8.0,3.0,1.0,0.0,A,0.0,Reading,2.2,3.3,3.1,04,M Jones,2.3,3.6,3.2,13,1213
2.0,11.0,0.0,11.0,8.0,1.0,Aston Villa,4.0,3.4,2.1,3.8,3.2,2.05,2013-04-06,06,E0,3.0,1.0,A,4.0,16.0,0.0,6.0,2.0,1.0,0.0,A,3.0,Stoke,3.6,3.3,2.0,04,M Clattenburg,3.8,3.3,2.15,13,1213
4.0,15.0,1.0,11.0,6.0,4.0,Arsenal,1.95,3.7,4.1,1.87,3.5,4.1,2013-04-06,06,E0,2.0,1.0,A,6.0,7.0,0.0,16.0,5.0,1.0,0.0,A,2.0,West Brom,1.9,3.45,3.8,04,H Webb,2.0,3.75,3.9,13,1213
5.0,15.0,0.0,7.0,3.0,2.0,Sunderland,11.0,5.0,1.36,10.5,5.0,1.3,2013-04-07,07,E0,1.0,2.0,H,8.0,9.0,0.0,14.0,7.0,1.0,0.0,A,0.0,Chelsea,8.3,4.8,1.33,04,N Swarbrick,10.0,5.2,1.36,13,1213
2.0,4.0,0.0,10.0,4.0,1.0,West Ham,9.0,5.5,1.36,8.0,5.0,1.35,2013-04-07,07,E0,0.0,0.0,D,12.0,8.0,0.0,19.0,12.0,0.0,0.0,D,0.0,Liverpool,7.6,4.8,1.35,04,A Taylor,9.5,5.4,1.36,13,1213
3.0,11.0,0.0,5.0,3.0,2.0,Fulham,3.8,3.5,2.1,3.9,3.25,2.0,2013-04-07,07,E0,0.0,1.0,H,10.0,13.0,0.0,20.0,10.0,0.0,0.0,D,2.0,Newcastle,3.6,3.4,1.95,04,K Friend,3.5,3.6,2.15,13,1213
10.0,12.0,0.0,16.0,10.0,3.0,Wigan,3.25,3.4,2.38,3.1,3.25,2.3,2013-04-07,07,E0,1.0,1.0,D,2.0,9.0,1.0,6.0,2.0,0.0,0.0,D,2.0,QPR,2.75,3.3,2.4,04,P Dowd,3.12,3.4,2.4,13,1213
6.0,8.0,0.0,9.0,5.0,1.0,Everton,3.6,3.4,2.2,3.2,3.25,2.25,2013-04-07,07,E0,2.0,2.0,D,7.0,14.0,0.0,19.0,10.0,1.0,1.0,D,1.0,Tottenham,3.3,3.3,2.1,04,A Marriner,3.3,3.5,2.2,13,1213
4.0,18.0,0.0,9.0,5.0,5.0,Man City,3.3,3.5,2.3,3.2,3.4,2.2,2013-04-08,08,E0,2.0,1.0,A,9.0,13.0,0.0,16.0,7.0,0.0,0.0,D,3.0,Man United,3.6,3.3,2.0,04,M Dean,3.3,3.5,2.3,13,1213
4.0,18.0,0.0,6.0,4.0,3.0,West Ham,4.2,3.75,1.91,4.2,3.7,1.8,2013-04-13,13,E0,1.0,1.0,D,7.0,9.0,0.0,15.0,11.0,0.0,0.0,D,2.0,Southampton,3.9,3.5,1.85,04,M Dean,4.1,3.7,1.95,13,1213
9.0,8.0,0.0,26.0,15.0,1.0,Liverpool,1.45,4.75,8.0,1.44,4.33,7.25,2013-04-13,13,E0,0.0,0.0,D,4.0,9.0,0.0,7.0,5.0,0.0,0.0,D,2.0,Reading,1.5,4.0,6.1,04,M Clattenburg,1.5,4.75,7.0,13,1213
5.0,12.0,0.0,8.0,5.0,3.0,QPR,8.0,4.75,1.44,7.5,4.6,1.4,2013-04-13,13,E0,0.0,2.0,H,13.0,6.0,0.0,14.0,10.0,0.0,1.0,H,3.0,Everton,6.7,4.5,1.42,04,L Mason,7.5,4.75,1.45,13,1213
3.0,10.0,0.0,5.0,5.0,2.0,Norwich,14.0,6.5,1.25,11.5,6.0,1.23,2013-04-13,13,E0,1.0,3.0,H,9.0,8.0,0.0,10.0,7.0,0.0,0.0,D,1.0,Arsenal,10.3,5.5,1.25,04,M Jones,13.0,6.5,1.25,13,1213
5.0,15.0,0.0,8.0,3.0,2.0,Fulham,3.5,3.3,2.3,3.25,3.2,2.25,2013-04-13,13,E0,1.0,1.0,D,8.0,5.0,0.0,15.0,7.0,0.0,0.0,D,1.0,Aston Villa,3.1,3.3,2.2,04,P Dowd,3.2,3.4,2.38,13,1213
7.0,9.0,0.0,9.0,3.0,1.0,Man United,1.6,3.9,7.0,1.55,3.75,6.5,2013-04-14,14,E0,2.0,0.0,A,3.0,9.0,0.0,13.0,4.0,1.0,0.0,A,1.0,Stoke,1.65,3.6,5.1,04,J Moss,1.62,4.0,6.25,13,1213
9.0,7.0,0.0,8.0,7.0,2.0,Sunderland,4.5,3.5,1.95,4.25,3.25,1.91,2013-04-14,14,E0,3.0,0.0,A,10.0,14.0,0.0,15.0,9.0,1.0,0.0,A,3.0,Newcastle,3.8,3.45,1.9,04,H Webb,4.3,3.6,1.95,13,1213
1.0,12.0,0.0,10.0,5.0,3.0,Everton,5.0,3.9,1.75,4.75,3.8,1.7,2013-04-16,16,E0,0.0,0.0,D,8.0,11.0,0.0,10.0,6.0,0.0,0.0,D,2.0,Arsenal,4.2,3.5,1.8,04,N Swarbrick,5.0,3.8,1.75,13,1213
5.0,11.0,0.0,13.0,10.0,1.0,Chelsea,1.8,3.8,4.75,1.72,3.8,4.5,2013-04-17,17,E0,3.0,0.0,A,6.0,11.0,0.0,11.0,7.0,2.0,0.0,A,2.0,Fulham,1.9,3.45,3.8,04,M Dean,1.85,3.7,4.3,13,1213
4.0,5.0,0.0,8.0,6.0,1.0,Wigan,14.0,6.5,1.25,11.5,6.0,1.23,2013-04-17,17,E0,0.0,1.0,H,5.0,12.0,0.0,10.0,4.0,0.0,0.0,D,2.0,Man City,9.0,5.5,1.27,04,J Moss,9.0,4.75,1.36,13,1213
5.0,7.0,0.0,15.0,9.0,0.0,Man United,1.7,3.9,5.5,1.67,3.75,5.0,2013-04-17,17,E0,2.0,2.0,D,2.0,9.0,0.0,10.0,4.0,1.0,1.0,D,1.0,West Ham,1.65,3.6,5.1,04,L Probert,1.7,3.8,5.75,13,1213
6.0,11.0,0.0,18.0,10.0,1.0,Wigan,3.3,3.5,2.3,3.1,3.25,2.3,2013-04-20,20,E0,0.0,2.0,H,3.0,12.0,0.0,17.0,11.0,0.0,1.0,H,3.0,West Ham,3.2,3.2,2.2,04,N Swarbrick,3.12,3.5,2.38,13,1213
10.0,15.0,0.0,8.0,5.0,2.0,Everton,2.3,3.4,3.4,2.15,3.3,3.4,2013-04-20,20,E0,0.0,1.0,H,3.0,6.0,0.0,8.0,4.0,0.0,1.0,H,1.0,Sunderland,2.25,3.3,3.0,04,P Dowd,2.3,3.4,3.4,13,1213
2.0,10.0,0.0,10.0,6.0,2.0,Newcastle,3.4,3.5,2.25,3.25,3.2,2.25,2013-04-20,20,E0,1.0,1.0,D,15.0,9.0,0.0,8.0,4.0,1.0,0.0,A,0.0,West Brom,3.0,3.3,2.25,04,M Jones,3.25,3.5,2.3,13,1213
8.0,12.0,0.0,14.0,6.0,3.0,Reading,5.25,3.8,1.75,5.0,3.7,1.67,2013-04-20,20,E0,1.0,2.0,H,8.0,8.0,0.0,19.0,9.0,0.0,0.0,D,2.0,Norwich,4.4,3.8,1.7,04,M Dean,5.2,3.8,1.75,13,1213
3.0,8.0,1.0,10.0,7.0,2.0,Arsenal,1.75,4.0,5.0,1.7,3.8,4.75,2013-04-20,20,E0,1.0,0.0,A,7.0,13.0,1.0,7.0,5.0,1.0,0.0,A,0.0,Fulham,1.8,3.5,4.2,04,A Marriner,1.8,4.0,4.6,13,1213
5.0,14.0,0.0,11.0,4.0,2.0,Stoke,3.5,3.4,2.25,3.4,3.4,2.1,2013-04-20,20,E0,2.0,0.0,A,5.0,8.0,0.0,25.0,11.0,1.0,0.0,A,1.0,QPR,3.1,3.3,2.2,04,C Foy,3.6,3.2,2.3,13,1213
2.0,13.0,0.0,9.0,5.0,0.0,Southampton,3.1,3.5,2.38,3.1,3.3,2.25,2013-04-20,20,E0,0.0,0.0,D,7.0,11.0,0.0,14.0,7.0,0.0,0.0,D,0.0,Swansea,3.1,3.1,2.3,04,M Halsey,3.1,3.5,2.4,13,1213
5.0,11.0,0.0,9.0,6.0,2.0,Chelsea,3.6,3.6,2.15,3.4,3.5,2.05,2013-04-21,21,E0,2.0,2.0,D,8.0,8.0,0.0,23.0,12.0,1.0,0.0,A,5.0,Liverpool,3.1,3.3,2.2,04,K Friend,3.4,3.6,2.2,13,1213
5.0,10.0,0.0,11.0,7.0,3.0,Man City,2.3,3.6,3.25,2.25,3.25,3.2,2013-04-21,21,E0,1.0,3.0,H,4.0,11.0,0.0,11.0,8.0,1.0,0.0,A,3.0,Tottenham,2.3,3.3,2.9,04,L Mason,2.3,3.6,3.25,13,1213
3.0,6.0,0.0,8.0,5.0,0.0,Aston Villa,13.0,6.75,1.25,10.5,6.75,1.22,2013-04-22,22,E0,0.0,3.0,H,5.0,10.0,0.0,10.0,5.0,0.0,3.0,H,1.0,Man United,10.3,5.5,1.25,04,A Taylor,13.0,6.5,1.25,13,1213
3.0,10.0,0.0,14.0,7.0,1.0,Tottenham,2.05,3.6,3.8,1.95,3.5,3.8,2013-04-27,27,E0,2.0,2.0,D,3.0,12.0,0.0,6.0,4.0,1.0,1.0,D,3.0,Wigan,1.9,3.45,3.8,04,M Atkinson,2.1,3.7,3.6,13,1213
2.0,16.0,0.0,6.0,2.0,3.0,Fulham,7.5,4.5,1.5,7.5,4.1,1.45,2013-04-27,27,E0,0.0,1.0,H,7.0,12.0,0.0,17.0,10.0,0.0,1.0,H,1.0,Everton,5.6,3.9,1.55,04,J Moss,7.0,4.4,1.5,13,1213
4.0,7.0,0.0,9.0,6.0,3.0,West Ham,12.0,6.0,1.29,12.0,5.5,1.25,2013-04-27,27,E0,1.0,2.0,H,9.0,9.0,0.0,16.0,10.0,0.0,1.0,H,1.0,Man City,10.0,5.2,1.27,04,H Webb,11.5,6.25,1.29,13,1213
7.0,7.0,0.0,11.0,10.0,2.0,Liverpool,2.5,3.6,2.88,2.4,3.25,2.95,2013-04-27,27,E0,6.0,0.0,A,5.0,14.0,1.0,5.0,1.0,2.0,0.0,A,3.0,Newcastle,2.4,3.3,2.75,04,A Marriner,2.5,3.6,2.9,13,1213
6.0,11.0,1.0,11.0,9.0,2.0,West Brom,4.6,3.75,1.85,4.1,3.6,1.85,2013-04-27,27,E0,3.0,0.0,A,7.0,9.0,2.0,16.0,4.0,1.0,0.0,A,2.0,Southampton,3.8,3.45,1.9,04,R Madley,4.3,3.75,1.9,13,1213
3.0,8.0,0.0,5.0,0.0,2.0,Norwich,3.6,3.3,2.25,3.5,3.2,2.15,2013-04-27,27,E0,0.0,1.0,H,5.0,10.0,0.0,12.0,4.0,0.0,0.0,D,4.0,Stoke,3.7,3.2,2.0,04,A Taylor,3.5,3.25,2.3,13,1213
7.0,14.0,0.0,15.0,5.0,2.0,QPR,2.88,3.5,2.55,2.7,3.4,2.5,2013-04-28,28,E0,0.0,0.0,D,9.0,12.0,0.0,13.0,7.0,0.0,0.0,D,0.0,Reading,2.65,3.3,2.5,04,K Friend,2.8,3.5,2.62,13,1213
2.0,10.0,0.0,10.0,5.0,5.0,Man United,3.3,3.6,2.25,3.3,3.5,2.1,2013-04-28,28,E0,1.0,1.0,D,7.0,12.0,0.0,19.0,13.0,1.0,1.0,D,3.0,Arsenal,3.5,3.4,2.0,04,P Dowd,3.5,3.3,2.3,13,1213
3.0,10.0,0.0,11.0,8.0,3.0,Swansea,9.0,5.5,1.36,9.5,5.25,1.3,2013-04-28,28,E0,0.0,2.0,H,6.0,9.0,0.0,21.0,14.0,0.0,2.0,H,1.0,Chelsea,10.3,5.5,1.25,04,M Clattenburg,9.0,5.5,1.36,13,1213
4.0,15.0,1.0,7.0,4.0,3.0,Sunderland,3.4,3.4,2.3,3.3,3.25,2.2,2013-04-29,29,E0,1.0,6.0,H,4.0,10.0,0.0,18.0,15.0,1.0,2.0,H,0.0,Aston Villa,3.7,3.2,2.0,04,L Probert,3.4,3.4,2.3,13,1213
3.0,7.0,0.0,20.0,13.0,1.0,Reading,5.25,3.9,1.73,5.25,3.6,1.67,2013-05-04,04,E0,4.0,2.0,A,3.0,14.0,0.0,18.0,13.0,1.0,0.0,A,2.0,Fulham,4.9,3.7,1.65,05,N Swarbrick,5.2,3.9,1.73,13,1213
5.0,13.0,0.0,12.0,6.0,3.0,Aston Villa,3.0,3.3,2.55,2.9,3.2,2.45,2013-05-04,04,E0,2.0,1.0,A,6.0,15.0,0.0,9.0,4.0,0.0,0.0,D,2.0,Norwich,2.9,3.3,2.3,05,K Friend,3.0,3.3,2.6,13,1213
7.0,6.0,0.0,13.0,11.0,1.0,Arsenal,1.44,4.75,8.0,1.4,4.6,7.5,2013-05-04,04,E0,1.0,0.0,A,3.0,8.0,0.0,14.0,6.0,1.0,0.0,A,2.0,QPR,1.35,5.0,7.1,05,J Moss,1.44,4.8,8.0,13,1213
4.0,10.0,0.0,12.0,8.0,0.0,Man City,1.75,3.8,5.25,1.7,3.75,4.75,2013-05-04,04,E0,0.0,0.0,D,4.0,9.0,0.0,7.0,1.0,0.0,0.0,D,0.0,Swansea,1.7,3.7,4.5,05,M Jones,1.75,3.8,4.8,13,1213
5.0,9.0,0.0,10.0,6.0,1.0,Southampton,8.0,4.75,1.44,6.5,4.5,1.45,2013-05-04,04,E0,0.0,1.0,H,5.0,8.0,0.0,7.0,4.0,0.0,0.0,D,1.0,Tottenham,6.8,4.6,1.4,05,M Clattenburg,7.5,4.6,1.5,13,1213
5.0,7.0,0.0,13.0,8.0,3.0,Wigan,3.0,3.5,2.45,3.0,3.25,2.35,2013-05-04,04,E0,3.0,2.0,A,7.0,9.0,0.0,17.0,11.0,1.0,1.0,D,4.0,West Brom,2.9,3.3,2.3,05,L Probert,3.0,3.5,2.45,13,1213
3.0,12.0,0.0,11.0,6.0,1.0,Newcastle,3.25,3.4,2.38,3.1,3.2,2.35,2013-05-04,04,E0,0.0,0.0,D,7.0,12.0,0.0,9.0,3.0,0.0,0.0,D,1.0,West Ham,2.9,3.3,2.3,05,P Dowd,3.1,3.5,2.4,13,1213
5.0,10.0,0.0,11.0,4.0,2.0,Everton,4.2,3.6,1.95,3.9,3.4,1.95,2013-05-05,05,E0,0.0,0.0,D,3.0,10.0,0.0,16.0,8.0,0.0,0.0,D,1.0,Liverpool,3.6,3.3,2.0,05,M Oliver,4.33,3.6,1.95,13,1213
7.0,9.0,0.0,15.0,6.0,1.0,Chelsea,3.5,3.5,2.2,3.2,3.5,2.15,2013-05-05,05,E0,1.0,0.0,A,2.0,14.0,1.0,10.0,4.0,0.0,0.0,D,2.0,Man United,3.3,3.3,2.1,05,H Webb,3.3,3.6,2.25,13,1213
6.0,12.0,0.0,11.0,7.0,2.0,Stoke,4.0,3.3,2.1,3.8,3.2,2.05,2013-05-06,06,E0,1.0,1.0,D,5.0,6.0,1.0,14.0,7.0,1.0,0.0,A,2.0,Sunderland,4.0,3.45,1.85,05,L Mason,4.0,3.25,2.15,13,1213
4.0,13.0,0.0,10.0,6.0,2.0,Swansea,4.75,3.75,1.83,4.75,3.6,1.72,2013-05-07,07,E0,3.0,2.0,A,4.0,14.0,0.0,14.0,11.0,0.0,1.0,H,2.0,Wigan,4.2,3.5,1.8,05,K Friend,5.0,3.5,1.85,13,1213
8.0,9.0,0.0,20.0,11.0,1.0,West Brom,9.0,5.0,1.4,8.0,5.0,1.34,2013-05-07,07,E0,0.0,1.0,H,6.0,10.0,0.0,21.0,9.0,0.0,1.0,H,2.0,Man City,7.6,4.8,1.35,05,P Dowd,9.5,4.75,1.4,13,1213
5.0,16.0,0.0,13.0,6.0,2.0,Tottenham,4.0,3.75,1.95,3.9,3.6,1.87,2013-05-08,08,E0,2.0,2.0,D,6.0,6.0,0.0,15.0,8.0,1.0,2.0,H,1.0,Chelsea,4.2,3.5,1.8,05,M Dean,3.8,3.75,2.0,13,1213
7.0,8.0,1.0,11.0,8.0,3.0,Chelsea,1.85,3.8,4.5,1.75,3.75,4.33,2013-05-11,11,E0,2.0,1.0,A,6.0,13.0,1.0,12.0,7.0,0.0,1.0,H,2.0,Aston Villa,1.7,3.8,4.3,05,L Mason,1.85,3.8,4.4,13,1213
1.0,11.0,0.0,7.0,2.0,2.0,West Ham,7.5,4.5,1.5,6.75,4.25,1.45,2013-05-12,12,E0,0.0,2.0,H,7.0,8.0,0.0,23.0,13.0,0.0,1.0,H,1.0,Everton,7.0,4.0,1.45,05,P Dowd,7.0,4.4,1.53,13,1213
8.0,10.0,0.0,20.0,14.0,1.0,Liverpool,2.05,3.6,3.9,1.95,3.5,3.7,2013-05-12,12,E0,3.0,1.0,A,7.0,2.0,0.0,10.0,8.0,1.0,1.0,D,0.0,Fulham,2.15,3.3,3.2,05,M Halsey,2.1,3.6,3.7,13,1213
5.0,6.0,0.0,5.0,2.0,0.0,Swansea,12.0,5.75,1.3,10.5,5.75,1.25,2013-05-12,12,E0,1.0,2.0,H,7.0,5.0,0.0,16.0,9.0,0.0,1.0,H,0.0,Man United,10.0,5.2,1.27,05,J Moss,10.0,5.75,1.33,13,1213
2.0,7.0,0.0,8.0,5.0,1.0,West Brom,3.6,3.4,2.2,3.4,3.3,2.1,2013-05-12,12,E0,0.0,4.0,H,8.0,10.0,0.0,11.0,8.0,0.0,1.0,H,2.0,Norwich,3.7,3.5,1.9,05,H Webb,3.4,3.5,2.25,13,1213
2.0,8.0,1.0,10.0,7.0,3.0,Newcastle,2.3,3.4,3.4,2.2,3.4,3.1,2013-05-12,12,E0,2.0,1.0,A,2.0,8.0,0.0,8.0,3.0,2.0,1.0,A,1.0,QPR,2.1,3.3,3.3,05,L Probert,2.38,3.25,3.4,13,1213
11.0,5.0,0.0,23.0,15.0,1.0,Tottenham,1.91,3.6,4.5,1.78,3.5,4.5,2013-05-12,12,E0,2.0,1.0,A,2.0,11.0,1.0,6.0,3.0,1.0,1.0,D,4.0,Stoke,1.85,3.45,4.0,05,K Friend,1.9,3.6,4.5,13,1213
10.0,10.0,0.0,15.0,10.0,2.0,Southampton,2.8,3.2,2.8,2.75,3.0,2.65,2013-05-12,12,E0,1.0,1.0,D,3.0,9.0,0.0,5.0,5.0,0.0,0.0,D,0.0,Sunderland,2.8,3.0,2.5,05,M Dean,2.75,3.25,2.8,13,1213
4.0,11.0,0.0,10.0,5.0,2.0,Wigan,8.0,5.5,1.4,7.75,5.25,1.33,2013-05-14,14,E0,1.0,4.0,H,7.0,11.0,0.0,19.0,12.0,1.0,1.0,D,0.0,Arsenal,7.1,5.0,1.35,05,M Dean,8.0,5.25,1.4,13,1213
10.0,7.0,0.0,27.0,20.0,1.0,Man City,1.6,4.33,6.0,1.53,4.1,5.75,2013-05-14,14,E0,2.0,0.0,A,4.0,6.0,0.0,11.0,7.0,1.0,0.0,A,0.0,Reading,1.57,3.9,5.3,05,M Atkinson,1.6,4.4,5.5,13,1213
4.0,8.0,0.0,17.0,7.0,1.0,Reading,5.75,4.0,1.67,5.5,3.8,1.6,2013-05-19,19,E0,2.0,4.0,H,6.0,14.0,0.0,21.0,12.0,0.0,2.0,H,2.0,West Ham,4.7,3.6,1.7,05,M Dean,5.0,4.0,1.7,13,1213
5.0,6.0,0.0,12.0,8.0,1.0,Man United,1.83,3.9,4.5,1.75,3.6,4.5,2013-05-19,19,E0,5.0,5.0,D,3.0,10.0,0.0,15.0,8.0,3.0,1.0,A,0.0,West Brom,1.8,3.5,4.2,05,M Oliver,1.85,3.9,4.2,13,1213
2.0,12.0,0.0,5.0,2.0,1.0,Aston Villa,3.6,3.6,2.15,3.5,3.5,2.0,2013-05-19,19,E0,2.0,2.0,D,4.0,8.0,0.0,12.0,6.0,1.0,2.0,H,2.0,Wigan,3.3,3.3,2.1,05,N Swarbrick,3.5,3.6,2.15,13,1213
1.0,12.0,1.0,6.0,4.0,3.0,Sunderland,12.0,6.0,1.29,12.0,6.0,1.22,2013-05-19,19,E0,0.0,1.0,H,14.0,6.0,0.0,23.0,19.0,0.0,0.0,D,1.0,Tottenham,10.0,5.2,1.27,05,A Marriner,11.5,6.0,1.3,13,1213
4.0,10.0,0.0,9.0,3.0,2.0,Arsenal,1.55,4.6,6.0,1.48,4.33,6.0,2013-05-19,19,E0,1.0,0.0,A,4.0,17.0,0.0,7.0,2.0,0.0,0.0,D,1.0,Newcastle,1.45,4.2,6.5,05,H Webb,1.55,4.6,6.0,13,1213
4.0,7.0,0.0,7.0,3.0,2.0,Stoke,5.25,3.8,1.75,4.75,3.5,1.75,2013-05-19,19,E0,1.0,1.0,D,3.0,9.0,0.0,11.0,7.0,0.0,0.0,D,0.0,Southampton,4.3,3.4,1.8,05,L Probert,5.0,3.6,1.8,13,1213
0.0,3.0,0.0,10.0,3.0,3.0,QPR,12.0,7.0,1.25,12.0,6.5,1.2,2013-05-19,19,E0,0.0,1.0,H,14.0,7.0,0.0,27.0,20.0,0.0,1.0,H,1.0,Liverpool,12.0,5.5,1.22,05,M Atkinson,12.0,7.0,1.25,13,1213
0.0,9.0,0.0,8.0,6.0,1.0,Fulham,4.75,3.8,1.8,4.5,3.75,1.72,2013-05-19,19,E0,3.0,0.0,A,8.0,12.0,0.0,19.0,11.0,1.0,0.0,A,2.0,Swansea,4.2,3.5,1.8,05,L Mason,4.6,3.8,1.83,13,1213
4.0,8.0,0.0,16.0,9.0,2.0,Everton,5.5,4.0,1.7,5.0,3.75,1.65,2013-05-19,19,E0,1.0,2.0,H,7.0,7.0,0.0,20.0,10.0,1.0,1.0,D,2.0,Chelsea,6.1,4.0,1.5,05,A Taylor,5.0,4.0,1.73,13,1213
7.0,8.0,0.0,12.0,7.0,0.0,Norwich,11.0,5.5,1.33,11.0,5.5,1.25,2013-05-19,19,E0,3.0,2.0,A,7.0,10.0,0.0,12.0,5.0,1.0,1.0,D,1.0,Man City,9.0,5.0,1.3,05,M Halsey,10.0,5.5,1.33,13,1213
2.0,13.0,0.0,7.0,3.0,4.0,Aston Villa,10.0,5.5,1.29,10.0,5.25,1.28,2013-08-21,21,E0,1.0,2.0,H,1.0,12.0,0.0,15.0,3.0,1.0,1.0,D,1.0,Chelsea,9.0,5.0,1.3,08,K Friend,12.0,5.75,1.29,13,1314
0.0,6.0,0.0,14.0,5.0,0.0,Crystal Palace,5.0,3.6,1.83,4.6,3.4,1.8,2013-08-24,24,E0,1.0,2.0,H,7.0,13.0,0.0,14.0,5.0,1.0,0.0,A,3.0,Stoke,4.2,3.5,1.8,08,A Marriner,4.8,3.5,1.85,13,1314
2.0,13.0,0.0,8.0,3.0,2.0,Sunderland,5.5,3.8,1.73,5.0,3.8,1.65,2013-08-24,24,E0,1.0,1.0,D,5.0,12.0,0.0,17.0,6.0,1.0,0.0,A,2.0,Southampton,4.0,3.45,1.85,08,L Mason,5.0,3.6,1.75,13,1314
4.0,14.0,0.0,6.0,1.0,1.0,West Ham,3.4,3.4,2.3,3.25,3.2,2.25,2013-08-24,24,E0,0.0,0.0,D,5.0,12.0,0.0,16.0,0.0,0.0,0.0,D,0.0,Newcastle,3.3,3.3,2.1,08,P Dowd,3.3,3.4,2.3,13,1314
2.0,8.0,0.0,5.0,1.0,3.0,Liverpool,1.95,3.75,4.0,1.91,3.6,3.8,2013-08-24,24,E0,1.0,0.0,A,8.0,9.0,0.0,17.0,3.0,1.0,0.0,A,3.0,Aston Villa,2.0,3.3,3.6,08,M Clattenburg,1.95,3.8,3.9,13,1314
